chr	start	stop	TargetGene	E11	E12	E13	E14	E16	P0	Adult
chr1	10039541	10040706	1700034P13Rik	233	47	123	146	154	38	34
chr1	10039541	10040706	2610203C22Rik	233	47	123	146	154	38	34
chr1	10039541	10040706	A830018L16Rik	233	47	123	146	154	38	34
chr1	10039541	10040706	Arfgef1	233	47	123	146	154	38	34
chr1	10039541	10040706	Cops5	233	47	123	146	154	38	34
chr1	10039541	10040706	Cspp1	233	47	123	146	154	38	34
chr1	10039541	10040706	Mcmdc2	233	47	123	146	154	38	34
chr1	10039541	10040706	Mybl1	233	47	123	146	154	38	34
chr1	10039541	10040706	Prex2	233	47	123	146	154	38	34
chr1	10039541	10040706	Rrs1	233	47	123	146	154	38	34
chr1	10039541	10040706	Sgk3	233	47	123	146	154	38	34
chr1	10039541	10040706	Snhg6	233	47	123	146	154	38	34
chr1	10039541	10040706	Snord87	233	47	123	146	154	38	34
chr1	10039541	10040706	Sntg1	233	47	123	146	154	38	34
chr1	10039541	10040706	Vcpip1	233	47	123	146	154	38	34
chr1	10039541	10040706	Vxn	233	47	123	146	154	38	34
chr1	103420975	103422028	Cdh20	18	19	39	53	52	36	23
chr1	104619735	104620479	Cdh20	75	23	65	83	104	31	9
chr1	104746681	104747181	Cdh20	149	33	113	76	76	17	16
chr1	105245878	105247085	Bcl2	305	92	202	188	211	71	14
chr1	105354749	105355447	Gm17634	162	39	90	83	91	32	59
chr1	105354749	105355447	Gm20753	162	39	90	83	91	32	59
chr1	105354749	105355447	Phlpp1	162	39	90	83	91	32	59
chr1	105354749	105355447	Rnf152	162	39	90	83	91	32	59
chr1	105907906	105909050	Gm17634	168	42	121	150	211	86	158
chr1	105907906	105909050	Gm7160	168	42	121	150	211	86	158
chr1	105907906	105909050	Rnf152	168	42	121	150	211	86	158
chr1	105907906	105909050	Zcchc2	168	42	121	150	211	86	158
chr1	105946544	105949286	Gm7160	352	99	200	288	328	102	249
chr1	105946544	105949286	Kdsr	352	99	200	288	328	102	249
chr1	105946544	105949286	Pign	352	99	200	288	328	102	249
chr1	105946544	105949286	Relch	352	99	200	288	328	102	249
chr1	105946544	105949286	Zcchc2	352	99	200	288	328	102	249
chr1	105993773	105994273	Gm7160	83	22	50	26	56	18	11
chr1	105993773	105994273	Zcchc2	83	22	50	26	56	18	11
chr1	106070823	106072483	Cdh20	356	102	260	230	261	73	114
chr1	106070823	106072483	Gm20753	356	102	260	230	261	73	114
chr1	106070823	106072483	Gm7160	356	102	260	230	261	73	114
chr1	106070823	106072483	Phlpp1	356	102	260	230	261	73	114
chr1	106070823	106072483	Pign	356	102	260	230	261	73	114
chr1	106070823	106072483	Relch	356	102	260	230	261	73	114
chr1	106070823	106072483	Zcchc2	356	102	260	230	261	73	114
chr1	106148320	106149168	Gm20753	190	52	154	117	128	59	26
chr1	106148320	106149168	Phlpp1	190	52	154	117	128	59	26
chr1	106154557	106155709	Gm17634	128	35	89	124	163	48	75
chr1	106154557	106155709	Gm20753	128	35	89	124	163	48	75
chr1	106154557	106155709	Phlpp1	128	35	89	124	163	48	75
chr1	106154557	106155709	Rnf152	128	35	89	124	163	48	75
chr1	106185796	106186296	Gm20753	135	27	68	76	59	29	10
chr1	106185796	106186296	Phlpp1	135	27	68	76	59	29	10
chr1	106188675	106189175	Gm20753	37	16	31	52	54	20	26
